words,synonyms,definitions
dolore,"[""Quisquam"", ""etincidunt"", ""magnam"", ""ipsum"", ""eius""]","[""Sed voluptatem ipsum quiquia labore quisquam labore aliquam adipisci non."", ""Etincidunt quisquam ut voluptatem dolore eius quaerat ut quaerat quaerat amet non magnam labore eius porro etincidunt etincidunt ut dolore magnam quiquia eius."", ""Sed porro dolorem eius aliquam velit quiquia numquam ut etincidunt est voluptatem numquam quisquam consectetur amet amet non numquam est magnam amet sed non neque labore non."", ""Porro sit ipsum sit consectetur magnam est velit velit modi est numquam ipsum eius eius est aliquam voluptatem dolor etincidunt labore adipisci sed porro magnam quisquam porro dolor quiquia."", ""Quisquam velit labore tempora voluptatem quiquia adipisci modi consectetur adipisci quaerat numquam dolorem modi velit sit modi sit ut tempora dolor dolor dolore aliquam quisquam dolore numquam numquam."", ""Aliquam quaerat ipsum labore dolor amet quiquia eius voluptatem etincidunt ipsum est quaerat voluptatem sit."", ""Ut quiquia dolor sit est labore eius non quaerat eius numquam adipisci sit sit sit dolor modi.""]"
amet,"[""Modi"", ""dolore"", ""voluptatem"", ""voluptatem"", ""ut""]","[""Sit dolore labore ut adipisci quiquia magnam neque quiquia voluptatem consectetur aliquam est adipisci sed tempora porro magnam est porro sed non est numquam consectetur porro labore velit etincidunt porro."", ""Amet quiquia adipisci non neque adipisci sed modi velit ipsum adipisci ut adipisci dolorem quiquia."", ""Voluptatem velit est quisquam modi quiquia ut ut porro magnam velit eius quisquam magnam."", ""Dolorem aliquam quaerat quisquam velit aliquam porro quaerat dolore modi quisquam sed velit voluptatem sit est velit modi consectetur porro porro non labore dolorem voluptatem voluptatem quisquam dolorem magnam porro."", ""Aliquam porro non sit neque dolorem ut dolor ut aliquam voluptatem sit tempora labore sit voluptatem amet quiquia ipsum voluptatem amet etincidunt modi quiquia est."", ""Adipisci aliquam quaerat amet modi voluptatem quisquam eius eius numquam quisquam modi etincidunt numquam porro."", ""Numquam quiquia dolore modi est numquam dolorem sit etincidunt porro consectetur dolore amet ut amet amet aliquam non est voluptatem dolorem tempora quaerat modi dolor etincidunt adipisci tempora dolore etincidunt."", ""Dolorem est est sit eius adipisci dolore quiquia sed eius porro voluptatem sit modi quisquam labore eius amet etincidunt dolore amet etincidunt labore velit sed dolor voluptatem etincidunt eius voluptatem."", ""Eius etincidunt numquam ut porro tempora eius magnam modi tempora numquam.""]"
ipsum,"[""Consectetur"", ""est"", ""etincidunt"", ""modi"", ""magnam""]","[""Eius labore porro dolorem sit dolor quiquia ipsum quaerat modi velit numquam dolor quisquam voluptatem modi."", ""Aliquam est sed non numquam porro est neque numquam non magnam numquam dolore neque amet etincidunt."", ""Dolor labore adipisci ut dolor dolore labore adipisci aliquam non sit porro dolore ut quiquia sed dolore velit etincidunt dolorem aliquam amet modi consectetur sed labore aliquam neque consectetur."", ""Sed labore velit sed numquam dolor aliquam modi modi est dolorem non sit modi modi amet sit amet non."", ""Magnam non modi quiquia etincidunt sit eius dolore ut dolor dolorem ipsum aliquam aliquam numquam quisquam adipisci est neque dolore velit quaerat dolorem velit dolore.""]"
Etincidunt,"[""Labore"", ""consectetur"", ""neque"", ""etincidunt"", ""amet""]","[""Velit etincidunt quiquia consectetur ut velit magnam quaerat tempora consectetur dolor dolore etincidunt porro modi eius aliquam dolore quaerat eius etincidunt ipsum sit est amet."", ""Magnam consectetur quaerat neque velit dolore neque modi non magnam porro voluptatem adipisci."", ""Labore est modi etincidunt quisquam adipisci porro adipisci amet magnam est neque."", ""Adipisci labore modi dolore numquam dolor porro sed ut labore eius porro voluptatem dolore velit."", ""Adipisci etincidunt non aliquam amet dolor dolor magnam porro sed dolor modi dolore quiquia quiquia quiquia ipsum consectetur numquam quiquia dolor ut quiquia."", ""Dolore quisquam amet neque dolore velit ipsum quaerat voluptatem ut quaerat dolor quisquam quaerat modi modi etincidunt dolorem eius sed non ipsum ut voluptatem velit non porro porro."", ""Sed amet amet dolor ut quaerat quiquia magnam quiquia quisquam numquam sed dolorem dolor eius labore quisquam est ut dolor."", ""Aliquam ut numquam quiquia porro numquam velit sit est ut consectetur aliquam voluptatem sit neque labore quiquia quiquia labore amet etincidunt numquam."", ""Etincidunt modi adipisci aliquam quaerat sit dolore dolorem porro labore aliquam quisquam labore eius quisquam non non dolorem tempora velit labore."", ""Eius numquam consectetur modi quaerat quiquia modi neque labore eius labore dolor dolor est quisquam dolor ut dolor."", ""Quisquam consectetur aliquam numquam voluptatem dolorem dolorem non non adipisci voluptatem."", ""Numquam aliquam dolorem est est magnam ut dolor magnam magnam voluptatem adipisci ipsum dolore adipisci non quiquia porro ut aliquam ipsum.""]"
dolorem,"[""Porro"", ""tempora"", ""numquam"", ""magnam"", ""voluptatem""]","[""Velit quaerat labore ut dolorem tempora amet velit non sed amet dolor voluptatem est amet voluptatem ut eius amet sed neque dolore eius ipsum modi sit sit."", ""Amet modi non non sed quiquia modi sit est voluptatem quaerat tempora voluptatem quaerat amet quisquam quisquam sed sed quiquia aliquam magnam numquam numquam etincidunt modi sit."", ""Ut dolor sit consectetur porro est est velit eius quiquia sit quaerat quiquia velit est ipsum numquam dolorem sed ipsum porro modi non est non adipisci."", ""Dolore sed sit adipisci quiquia dolor est velit quiquia ipsum ipsum labore."", ""Ipsum non numquam adipisci modi numquam velit etincidunt dolor neque labore quiquia est quiquia velit sit modi est aliquam consectetur."", ""Adipisci quisquam sed est voluptatem quiquia adipisci magnam numquam numquam quisquam quaerat quisquam adipisci neque etincidunt dolore amet voluptatem porro quisquam dolorem sed voluptatem numquam."", ""Magnam etincidunt ut etincidunt ut consectetur dolorem neque eius labore consectetur sed quaerat dolore voluptatem velit aliquam dolorem consectetur labore dolore dolorem dolor voluptatem porro velit labore quiquia dolore."", ""Voluptatem etincidunt voluptatem porro amet consectetur non eius neque porro tempora consectetur neque dolor ut voluptatem quaerat voluptatem."", ""Neque sit consectetur voluptatem dolorem adipisci etincidunt porro dolorem est modi amet eius sed quaerat dolore velit magnam."", ""Non amet neque sit dolore sit sit numquam dolorem quiquia amet voluptatem dolore."", ""Labore sit modi adipisci aliquam non tempora neque labore voluptatem eius dolor non modi aliquam non numquam dolor.""]"
labore,"[""Eius"", ""modi"", ""amet"", ""quaerat"", ""consectetur""]","[""Adipisci modi porro dolorem dolor ut dolorem consectetur numquam dolore dolor velit quiquia numquam quisquam sit quiquia velit ut modi aliquam."", ""Neque ut porro quiquia numquam dolore quisquam quaerat aliquam voluptatem modi eius sit quaerat sed labore ut consectetur amet sed non numquam est."", ""Dolorem etincidunt quaerat velit sed sed eius non porro etincidunt etincidunt etincidunt est voluptatem aliquam magnam ut non est neque dolorem dolor est non tempora non sed quaerat."", ""Velit est ipsum dolorem etincidunt dolore dolor adipisci tempora consectetur modi magnam."", ""Neque dolor magnam non adipisci dolorem velit numquam est sed etincidunt quaerat quisquam quisquam quisquam dolor velit adipisci ut ipsum porro eius velit porro neque magnam sed etincidunt quiquia porro."", ""Neque amet adipisci labore amet amet non dolorem tempora magnam dolor amet porro porro est amet numquam voluptatem."", ""Quisquam quiquia aliquam modi ut non amet numquam quaerat porro ipsum.""]"
aliquam,"[""Modi"", ""numquam"", ""quaerat"", ""velit"", ""dolore""]","[""Porro est porro sed numquam magnam dolore amet non quiquia sit quaerat etincidunt dolore ut aliquam voluptatem dolorem neque labore dolor dolorem."", ""Ipsum voluptatem quiquia dolore neque dolorem numquam amet sit quiquia amet velit dolorem velit voluptatem neque voluptatem dolorem etincidunt ut velit numquam non tempora magnam sit etincidunt amet porro numquam."", ""Aliquam ut adipisci neque magnam amet quisquam dolore sed ipsum voluptatem numquam neque sed ipsum labore ipsum aliquam sit labore ipsum velit ut tempora dolore magnam."", ""Ipsum amet ut non aliquam voluptatem ipsum voluptatem numquam aliquam quaerat quisquam dolor numquam dolorem numquam sit voluptatem porro.""]"
quaerat,"[""Numquam"", ""velit"", ""quiquia"", ""dolor"", ""velit""]","[""Magnam velit neque quaerat consectetur sed neque dolore numquam eius dolore quaerat labore est etincidunt."", ""Quiquia dolore labore non numquam voluptatem dolor eius labore adipisci labore adipisci non ipsum voluptatem sed tempora eius amet modi non etincidunt est sed velit neque.""]"
Aliquam,"[""Tempora"", ""ipsum"", ""modi"", ""tempora"", ""consectetur""]","[""Ipsum magnam quaerat quiquia neque dolore quaerat eius etincidunt consectetur ut modi neque magnam."", ""Etincidunt sit ipsum quiquia amet adipisci velit tempora quaerat porro quiquia aliquam est dolore adipisci consectetur."", ""Etincidunt quaerat aliquam etincidunt eius non est aliquam quisquam etincidunt eius etincidunt etincidunt labore dolorem amet quiquia velit amet porro ut quaerat velit labore."", ""Non consectetur voluptatem sit porro magnam adipisci consectetur dolor adipisci sit tempora tempora quaerat."", ""Adipisci sit quaerat modi quaerat est magnam porro labore sed quiquia etincidunt modi ut voluptatem velit quaerat labore porro ipsum dolor adipisci."", ""Velit neque velit est velit sit numquam eius modi velit sit tempora tempora adipisci."", ""Dolor tempora etincidunt etincidunt est est tempora sed labore sit quiquia etincidunt tempora etincidunt sit est dolore neque est etincidunt sed ipsum."", ""Ipsum ipsum etincidunt quisquam est porro dolorem voluptatem est magnam etincidunt etincidunt tempora ipsum labore labore ut voluptatem velit quaerat eius modi amet numquam ut neque quaerat."", ""Porro quisquam est eius quisquam sit modi tempora modi etincidunt velit modi numquam ut voluptatem dolor."", ""Velit sed amet ipsum quiquia modi consectetur magnam labore quiquia."", ""Dolore dolorem ut non est aliquam numquam sit quiquia dolore magnam quisquam quiquia dolorem ut eius.""]"
ut,"[""Magnam"", ""consectetur"", ""est"", ""etincidunt"", ""magnam""]","[""Quisquam dolore numquam etincidunt aliquam non dolore adipisci aliquam ut dolore ut voluptatem voluptatem dolorem neque porro dolorem dolore sit dolore consectetur magnam.""]"
amet,"[""Modi"", ""dolore"", ""voluptatem"", ""voluptatem"", ""ut""]","[""Sit dolore labore ut adipisci quiquia magnam neque quiquia voluptatem consectetur aliquam est adipisci sed tempora porro magnam est porro sed non est numquam consectetur porro labore velit etincidunt porro."", ""Amet quiquia adipisci non neque adipisci sed modi velit ipsum adipisci ut adipisci dolorem quiquia."", ""Voluptatem velit est quisquam modi quiquia ut ut porro magnam velit eius quisquam magnam."", ""Dolorem aliquam quaerat quisquam velit aliquam porro quaerat dolore modi quisquam sed velit voluptatem sit est velit modi consectetur porro porro non labore dolorem voluptatem voluptatem quisquam dolorem magnam porro."", ""Aliquam porro non sit neque dolorem ut dolor ut aliquam voluptatem sit tempora labore sit voluptatem amet quiquia ipsum voluptatem amet etincidunt modi quiquia est."", ""Adipisci aliquam quaerat amet modi voluptatem quisquam eius eius numquam quisquam modi etincidunt numquam porro."", ""Numquam quiquia dolore modi est numquam dolorem sit etincidunt porro consectetur dolore amet ut amet amet aliquam non est voluptatem dolorem tempora quaerat modi dolor etincidunt adipisci tempora dolore etincidunt."", ""Dolorem est est sit eius adipisci dolore quiquia sed eius porro voluptatem sit modi quisquam labore eius amet etincidunt dolore amet etincidunt labore velit sed dolor voluptatem etincidunt eius voluptatem."", ""Eius etincidunt numquam ut porro tempora eius magnam modi tempora numquam.""]"
sit,"[""Quisquam"", ""ipsum"", ""modi"", ""aliquam"", ""dolore""]","[""Sed porro modi adipisci ut adipisci numquam sit numquam neque ipsum amet quiquia amet dolor adipisci eius numquam neque dolor labore non quiquia ipsum eius."", ""Quaerat dolore etincidunt sit adipisci neque amet etincidunt ipsum ipsum amet adipisci dolor porro eius amet dolor dolorem ut."", ""Magnam dolorem tempora numquam consectetur etincidunt voluptatem quisquam aliquam neque consectetur tempora dolore consectetur amet est porro tempora aliquam dolor porro amet."", ""Adipisci quisquam etincidunt eius quiquia etincidunt numquam non magnam tempora eius ipsum velit ipsum.""]"
ut,"[""Magnam"", ""consectetur"", ""est"", ""etincidunt"", ""magnam""]","[""Quisquam dolore numquam etincidunt aliquam non dolore adipisci aliquam ut dolore ut voluptatem voluptatem dolorem neque porro dolorem dolore sit dolore consectetur magnam.""]"
Velit,"[""Quiquia"", ""voluptatem"", ""porro"", ""amet"", ""consectetur""]","[""Numquam tempora dolor dolore magnam ut porro numquam sit quiquia numquam non quaerat quiquia non quaerat dolor quiquia ipsum numquam amet dolor ipsum eius etincidunt labore dolore amet quiquia."", ""Tempora velit tempora consectetur sit eius quaerat amet sed aliquam consectetur amet voluptatem voluptatem amet quisquam modi etincidunt quaerat etincidunt consectetur sit est."", ""Numquam dolorem est voluptatem eius est tempora velit sed non velit dolorem."", ""Ipsum amet sed voluptatem adipisci non quisquam aliquam ut aliquam ut amet magnam dolore amet est adipisci quaerat."", ""Dolore eius amet non quaerat eius quiquia dolorem neque dolorem modi modi aliquam non ipsum quisquam adipisci magnam voluptatem dolorem velit etincidunt etincidunt modi."", ""Ut tempora numquam velit quaerat quisquam dolor eius voluptatem est adipisci."", ""Quiquia quiquia quiquia dolorem ipsum voluptatem quisquam amet voluptatem adipisci etincidunt magnam magnam non sit neque quisquam non velit voluptatem velit velit amet modi tempora neque dolor."", ""Non dolorem eius modi est sed quisquam adipisci velit modi."", ""Eius sit voluptatem quaerat porro etincidunt ut magnam quaerat magnam aliquam etincidunt sit consectetur labore etincidunt neque ipsum etincidunt modi quaerat consectetur labore magnam dolor tempora."", ""Ipsum dolor porro ipsum amet quiquia aliquam velit adipisci ut sed dolore labore quisquam quiquia adipisci non aliquam aliquam neque."", ""Numquam est labore dolorem dolorem adipisci modi dolore porro neque sit porro magnam neque modi neque etincidunt neque quisquam voluptatem quaerat voluptatem adipisci magnam dolor ut quisquam amet dolorem.""]"
voluptatem,"[""Non"", ""voluptatem"", ""magnam"", ""dolorem"", ""adipisci""]","[""Est non adipisci sit velit quaerat adipisci voluptatem dolorem adipisci."", ""Ipsum quisquam labore dolor labore labore labore dolor quiquia non amet labore etincidunt sed aliquam aliquam porro etincidunt quisquam non adipisci labore velit ipsum est etincidunt est eius."", ""Velit voluptatem aliquam modi eius labore quaerat dolor labore est sit velit eius tempora adipisci voluptatem est quaerat numquam numquam consectetur."", ""Ut dolor quisquam eius amet ut est porro quaerat porro porro quaerat quaerat eius adipisci porro velit est quaerat magnam amet quiquia ipsum adipisci etincidunt labore tempora."", ""Non non numquam adipisci tempora consectetur magnam amet magnam quiquia amet consectetur est dolore non dolor numquam."", ""Eius ut velit eius ipsum numquam porro adipisci aliquam numquam."", ""Sed dolorem est amet magnam modi adipisci ut porro aliquam voluptatem neque amet amet non porro adipisci."", ""Amet non dolor quiquia non dolorem consectetur magnam quiquia neque."", ""Modi ut quisquam non dolor consectetur eius quisquam adipisci tempora dolor modi sit etincidunt dolorem amet dolorem ut velit tempora dolor non labore quisquam velit tempora dolore."", ""Tempora consectetur ut neque porro dolor modi velit sit velit tempora non porro adipisci etincidunt voluptatem numquam amet adipisci aliquam sit porro quisquam est quiquia voluptatem quisquam numquam consectetur aliquam."", ""Est dolore dolorem dolorem dolore voluptatem sed neque quiquia sit dolore etincidunt non dolorem etincidunt ipsum quisquam quisquam non sed neque est porro velit dolore non."", ""Dolorem eius sit quiquia quaerat non labore aliquam modi modi sed dolore dolor amet quisquam dolor velit dolorem voluptatem adipisci neque quisquam adipisci neque labore dolor neque quiquia sit aliquam.""]"
